id_inventario;titulo;nombre_autor;fecha_creacion;fondo (cm);ancho (cm);alto (cm);tecnica;tipo;material_base;material_secundario;tematica;estado_patrimonial;usuario;alta;valor_adquisicion(euros)
1002510;VISTA DE CARTAGENA SUBMARINO PERAL;ARTIGAS GUILLAMON ,CARMEN;01.01.1984;0;540;450;DESCONOCIDA;PINTURA;TABLEX;OLEO;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;48081
1002511;EL ORGANILLERO;FLORES, PEDRO;DESCONOCIDO;0;550;380;DESCONOCIDA;PINTURA;LIENZO;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;781316
1002512;LOS MOLINEROS DEL MALECON;FLORES, PEDRO;DESCONOCIDO;0;550;380;DESCONOCIDA;PINTURA;LIENZO;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;781316
1002513;COMPOSICION;HERNANDEZ CARPE, ANTONIO;01.01.1951;0;1500;1000;DESCONOCIDA;PINTURA;LIENZO;OLEO;INTERIOR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;901518
1002514;SAN BLAS EN SANTA EULALIA;FLORES, PEDRO;DESCONOCIDO;0;550;380;DESCONOCIDA;PINTURA;LIENZO;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;781316
1002515;JUMILLA VENDIMIA;ARTIGAS GUILLAMON ,CARMEN;01.01.1985;0;540;450;DESCONOCIDA;PINTURA;TABLEX;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;36061
1002516;EL VENDEDOR DE NARANJAS;FLORES, PEDRO;DESCONOCIDO;0;550;380;DESCONOCIDA;PINTURA;LIENZO;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;781316
1002517;ANTIGUA DIPUTACION PROVINCIAL DE MURCIA;TOMAS. A.;01.01.1980;0;510;420;DESCONOCIDA;PINTURA;MADERA;OTROS;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;36061
1002518;REUNION DE LOS ARTISTAS DE MI GENERACION;FLORES, PEDRO;DESCONOCIDO;0;550;380;DESCONOCIDA;PINTURA;LIENZO;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;781316
1002519;MARINA;ARRIAGA, ESTEBAN;01.01.1978;0;1160;810;DESCONOCIDA;PINTURA;LIENZO;OLEO;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;1803
1002520;PERSONAJES: A MIGUEL HERNANDEZ;GRAU BERNARDO, CARMEN;01.01.1985;0;1220;1220;DESCONOCIDA;PINTURA;TABLEX;ACRILICO;COMPOSICION;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;240405
1002521;TIRO DE PICH?N DE ESPINARDO;TORRALBA, JESUALDO;10.10.1955;0;480;350;DESCONOCIDA;PINTURA;TABLEX;OLEO;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;1803
1002522;EL MAR MENOR;ARTIGAS GUILLAMON ,CARMEN;01.01.1985;0;540;450;DESCONOCIDA;PINTURA;TABLEX;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;36061
1002523;EL TRUQUE EN LA VERONICA;FLORES, PEDRO;DESCONOCIDO;0;550;380;DESCONOCIDA;PINTURA;LIENZO;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;781316
1002524;COMPOSICION;GRAU, JAVIER;01.01.1981;0;2250;1500;DESCONOCIDA;PINTURA;LIENZO;OLEO;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;360607
1002525;DESFILES DE LORCA;ARTIGAS GUILLAMON ,CARMEN;DESCONOCIDO;0;540;450;DESCONOCIDA;PINTURA;TABLEX;ACRILICO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;36061
1002526;EL DESPERFOLLO;FLORES, PEDRO;DESCONOCIDO;0;550;380;DESCONOCIDA;PINTURA;LIENZO;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;781316
1002527;COMPOSICION (SUE?O);GONZALEZ DE LA ALEJA;01.01.1974;0;1790;1280;DESCONOCIDA;PINTURA;LIENZO;OLEO;FIGURATIVO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;601012
1002528;LOS REYES EN UN PUEBLO DE LA HUERTA;FLORES, PEDRO;DESCONOCIDO;0;550;380;DESCONOCIDA;PINTURA;LIENZO;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;781316
1002530;VISTA DE PARIS;MESEGUER ALCARAZ, ANTONIO;DESCONOCIDO;0;370;460;DESCONOCIDA;PINTURA;TABLEX;OLEO;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;450759
1002531;NI?A DEL CABRITO;MIRALLES, OBDULIO;01.01.1893;0;655;1190;DESCONOCIDA;PINTURA;LIENZO;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;1202024
1002532;MUJERES SENTADAS;MOLINA SANCHEZ, JOSE ANTONIO;01.01.1980;0;410;285;DESCONOCIDA;PINTURA;PAPEL;TINTA;GENERO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;45076
1002533;ANGELES MUSICOS;MOLINA SANCHEZ, JOSE ANTONIO;01.01.2018;0;720;910;DESCONOCIDA;PINTURA;LIENZO;OLEO;RELIGIOSA;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;360607
1002534;INTERIOR;MORALES, SOFIA;DESCONOCIDO;0;330;410;DESCONOCIDA;PINTURA;TABLEX;OLEO;INTERIOR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;240405
1002535;BODEGON;MORALES, SOFIA;DESCONOCIDO;0;285;390;DESCONOCIDA;PINTURA;LIENZO;OLEO;BODEGON;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;210354
1002536;BODEGON;MORENO SANDOVAL, CEFERINO;01.01.1956;0;650;540;DESCONOCIDA;PINTURA;TABLEX;OLEO;BODEGON;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;165278
1002537;PAISAJE URBANO;MU?OZ BARBERAN, MANUEL;DESCONOCIDO;0;810;650;DESCONOCIDA;PINTURA;LIENZO;OLEO;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;360607
1002539;JARDIN BOTANICO;MU?OZ BARBERAN, MANUEL;DESCONOCIDO;0;470;610;DESCONOCIDA;PINTURA;LIENZO;OLEO;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;210354
1002540;REUNION DE NAZARENOS;FLORES, PEDRO;DESCONOCIDO;0;550;380;DESCONOCIDA;PINTURA;LIENZO;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;781316
1002541;EL ORO RESPLANDECE EN DRIENTE;GARCIA SILVA, FRANCISCO;01.01.1983;0;1140;1455;DESCONOCIDA;PINTURA;LIENZO;OLEO;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;105177
1002542;LAGUNA;RUIZ GARCIA-TREJO;01.01.1968;0;770;600;DESCONOCIDA;PINTURA;PAPEL;ACUARELA;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;108182
1002543;CABALLERO LEYENDO;DESCONOCIDO;DESCONOCIDO;0;460;640;DESCONOCIDA;PINTURA;LIENZO;OLEO;RETRATO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;60101
1002544;TEJADOS;RUIZ GARCIA-TREJO;01.01.1965;0;540;490;DESCONOCIDA;PINTURA;PAPEL;TINTA;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;2404
1002545;LA DILIGENCIA EN STA.CATALINA 1897-1967;FLORES, PEDRO;DESCONOCIDO;0;550;380;DESCONOCIDA;PINTURA;LIENZO;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;781316
1002546;PLAZA DE LA MADELEINE;GARDALEZ;DESCONOCIDO;0;730;500;DESCONOCIDA;PINTURA;LIENZO;OLEO;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;1803
1002547;PRESENTIMIENTO;ARANDA BOSCH;01.01.1985;0;3940;1100;DESCONOCIDA;PINTURA;PAPEL;OTROS;COMPOSICION;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;96162
1002548;COMPOSICION ABSTRACTA;GARZA,RAMON;01.01.1980;0;990;725;DESCONOCIDA;PINTURA;LIENZO;ACRILICO;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;120202
1002549;HOMBRE CON PIPA;GARZA,RAMON;01.01.1985;0;770;1070;DESCONOCIDA;PINTURA;OTROS;OLEO;FIGURATIVO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;132223
1002550;IGLESIA DE SAN ESTEBAN;ARMAND RUIZ, L.;DESCONOCIDO;0;165;220;DESCONOCIDA;PINTURA;PAPEL;TINTA;PAISAJE;Adscrito patrimonial;SERVICIO MURCIANO DE SALUD;COMPRAVENTA;0
1002551;EL ENTIERRO DE LA SARDINA;FLORES, PEDRO;DESCONOCIDO;0;550;380;DESCONOCIDA;PINTURA;LIENZO;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;781316
1002552;MARINA;GODINEZ, A.;DESCONOCIDO;0;600;490;DESCONOCIDA;PINTURA;LIENZO;OLEO;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;1202
1002553;CASTILLO DE CARAVACA;ARMAND RUIZ, L.;01.01.1975;0;220;170;DESCONOCIDA;PINTURA;PAPEL;TINTA;PAISAJE;Adscrito patrimonial;SERVICIO MURCIANO DE SALUD;COMPRAVENTA;0
1002554;EL MERCADO VIEJO;FLORES, PEDRO;DESCONOCIDO;0;550;380;DESCONOCIDA;PINTURA;LIENZO;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;781316
1002555;INTERVALO;GOMEZ, T.;01.01.1982;0;800;990;DESCONOCIDA;PINTURA;LIENZO;OLEO;INTERIOR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;48081
1002556;ARBOLES;GOMEZ CANO, ANTONIO;01.01.2029;0;260;415;DESCONOCIDA;PINTURA;LIENZO;OLEO;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;330557
1002557;LAS CORRELATIVAS;FLORES, PEDRO;DESCONOCIDO;0;550;380;DESCONOCIDA;PINTURA;LIENZO;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;781316
1002558;CASAS;GOMEZ CANO, ANTONIO;01.01.2029;0;650;505;DESCONOCIDA;PINTURA;LIENZO;OLEO;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;601012
1002559;VISTA URBANA CON IGLESIA;ARMI?ANA, VICENTE;01.01.1976;0;560;430;DESCONOCIDA;PINTURA;PAPEL;ACUARELA;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;2404
1002561;CASERIO;TOMAS. A.;01.01.1972;0;370;450;DESCONOCIDA;PINTURA;LIENZO;OLEO;PAISAJE;Adscrito patrimonial;SERVICIO MURCIANO DE SALUD;COMPRAVENTA;0
1002562;PORTICO;ARMI?ANA, VICENTE;01.01.1976;0;620;490;DESCONOCIDA;PINTURA;PAPEL;ACUARELA;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;54091
1002563;VISTA DE PARIS;FLORES, PEDRO;DESCONOCIDO;0;732;610;DESCONOCIDA;PINTURA;LIENZO;OLEO;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;1442429
1002564;ALEGORIA SOBRE JORNADAS DE FRUTOS Y RECU;SERNA PEDRO FRANCISCO;01.01.1981;0;290;380;DESCONOCIDA;PINTURA;;;ALEGORICA;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;9015
1002565;FIESTA SAN ANTON;FLORES, PEDRO;DESCONOCIDO;0;550;380;DESCONOCIDA;PINTURA;LIENZO;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;781316
1002566;LA MATANZA COTIDIANA DEL CERDO;FLORES, PEDRO;DESCONOCIDO;0;550;380;DESCONOCIDA;PINTURA;LIENZO;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;781316
1002567;MUJERES HABLANDO;GARAY GARCIA, LUIS;DESCONOCIDO;0;605;730;DESCONOCIDA;PINTURA;LIENZO;OLEO;INTERIOR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;871468
1002568;PAISAJE MARITIMO;SERNA VERDU, PEDRO;DESCONOCIDO;0;455;305;DESCONOCIDA;PINTURA;PAPEL;TINTA;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;36061
1002569;BODEGON;GARAY GARCIA, LUIS;DESCONOCIDO;0;500;660;DESCONOCIDA;PINTURA;LIENZO;OLEO;BODEGON;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;721215
1002570;MENDIGO;SERNA PEDRO FRANCISCO;01.01.1965;0;600;730;DESCONOCIDA;PINTURA;LIENZO;OLEO;GENERO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;96162
1002571;CONVERSACION 1980;SERNA PEDRO FRANCISCO;01.01.1980;0;640;810;DESCONOCIDA;PINTURA;LIENZO;ACRILICO;FIGURATIVO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;105177
1002572;VISTA DE BENICARLO;GARCIA CALVO, JUAN;01.01.1943;0;585;460;DESCONOCIDA;PINTURA;LIENZO;OLEO;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;120202
1002573;BODEGON DE CAZA;GARCIA CALVO, JUAN;01.01.1952;0;650;470;DESCONOCIDA;PINTURA;LIENZO;OLEO;BODEGON;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;150253
1002574;PAISAJE;SZODY, L.;DESCONOCIDO;0;350;270;DESCONOCIDA;PINTURA;LIENZO;OLEO;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;15025
1002575;BRAZO;TAPIES, ANTONI;01.01.1986;0;900;630;DESCONOCIDA;PINTURA;PAPEL;OTROS;COMPOSICION;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;601012
1002576;ANTO?ITA;GARCIA FERNANDEZ, JOAQUIN;01.01.2028;0;315;430;DESCONOCIDA;PINTURA;LIENZO;OLEO;RETRATO;Adscrito patrimonial;INSTITUTO DE FOMENTO DE LA REGION D;COMPRAVENTA;601012
1002577;LA MATANZA COTIDIANA DEL CORDERO;FLORES, PEDRO;DESCONOCIDO;0;550;380;DESCONOCIDA;PINTURA;LIENZO;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;781316
1002578;PAISAJE 1928;GARCIA FERNANDEZ, JOAQUIN;01.01.2028;0;420;320;DESCONOCIDA;PINTURA;LIENZO;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;601012
1002579;LOS AUROROS;FLORES, PEDRO;DESCONOCIDO;0;550;380;DESCONOCIDA;PINTURA;LIENZO;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;781316
1002580;BATALLA;DE TOLEDO;DESCONOCIDO;0;490;350;DESCONOCIDA;PINTURA;LIENZO;OLEO;HISTORICO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;2404048
1002581;LA FUENTE DE SANTA ISABEL;FLORES, PEDRO;DESCONOCIDO;0;550;380;DESCONOCIDA;PINTURA;LIENZO;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;781316
1002582;MA?ANA DE NIEBLA;GARCIA PANADERO, MANUEL;DESCONOCIDO;0;650;500;DESCONOCIDA;PINTURA;OTROS;OLEO;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;120202
1002583;BATALLA;DE TOLEDO;DESCONOCIDO;0;490;350;DESCONOCIDA;PINTURA;LIENZO;OLEO;HISTORICO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;2404048
1002584;FABRICA;DESCONOCIDO;DESCONOCIDO;0;480;360;DESCONOCIDA;PINTURA;LIENZO;OLEO;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;15025
1002585;EL MERCADO DE ANIMALES;FLORES, PEDRO;DESCONOCIDO;0;550;380;DESCONOCIDA;PINTURA;LIENZO;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;781316
1002586;VIEJA;TOLEDO PUCHE;DESCONOCIDO;0;645;800;DESCONOCIDA;PINTURA;LIENZO;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;2404
1002587;JOSE IBA?EZ MARTIN 1926-1930;FALGAS RIGAL, JOSE MARIA;01.01.1976;0;810;1000;DESCONOCIDA;PINTURA;LIENZO;OLEO;RETRATO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;210354
1002588;PAISAJE;SAURA MIRA, FULGENCIO;01.01.1977;0;600;800;DESCONOCIDA;PINTURA;TABLEX;OLEO;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;90152
1002589;BODEGON CON FLORES Y FRUTOS;DESCONOCIDO;DESCONOCIDO;0;460;550;DESCONOCIDA;PINTURA;LIENZO;OLEO;BODEGON;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;30051
1002590;ALEDO, SIERRA DE TOTANA 1966;SAURA MIRA, FULGENCIO;01.01.1966;0;400;310;DESCONOCIDA;PINTURA;PAPEL;ACUARELA;PAISAJE;Adscrito patrimonial;SERVICIO MURCIANO DE SALUD;COMPRAVENTA;0
1002591;ANTONIO PASCUAL MURCIA 1931-1932;FALGAS RIGAL, JOSE MARIA;DESCONOCIDO;0;810;1000;DESCONOCIDA;PINTURA;LIENZO;OLEO;RETRATO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;210354
1002592;ANGEL GUIRAO GIRADA 1930-1931;FALGAS RIGAL, JOSE MARIA;01.01.1975;0;810;1000;DESCONOCIDA;PINTURA;LIENZO;OLEO;RETRATO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;210354
1002593;PAISAJE;SEGURA CLEMENTE, MANUEL;01.01.1953;0;930;650;DESCONOCIDA;PINTURA;LIENZO;OLEO;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;84142
1002594;PAISAJE DE LA ALHAMBRA;OLIVARES. J;DESCONOCIDO;0;410;620;DESCONOCIDA;PINTURA;LIENZO;OLEO;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;90152
1002595;MARIANO GIRADA;FALGAS RIGAL, JOSE MARIA;01.01.1978;0;810;1000;DESCONOCIDA;PINTURA;LIENZO;OLEO;RETRATO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;210354
1002596;DIONISIO ALCAZAR GNZLEZ ZAMORANO 05/07;FALGAS RIGAL, JOSE MARIA;01.01.1977;0;810;1000;DESCONOCIDA;PINTURA;LIENZO;OLEO;RETRATO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;210354
1002597;PUESTO DE DATILES;FALGAS RIGAL, JOSE MARIA;DESCONOCIDO;0;250;200;DESCONOCIDA;PINTURA;PAPEL;ACUARELA;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;30051
1002598;SAN FRANCISCO DE ASIS;DESCONOCIDO;DESCONOCIDO;0;1100;111650;DESCONOCIDA;PINTURA;LIENZO;OLEO;RELIGIOSA;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;420708
1002599;JARRAS DE BARRO;FALGAS RIGAL, JOSE MARIA;DESCONOCIDO;0;630;450;DESCONOCIDA;PINTURA;LIENZO;OLEO;BODEGON;Adscrito patrimonial;SERVICIO MURCIANO DE SALUD;COMPRAVENTA;0
1002600;RETRATO DE LA REINA SOFIA;FALGAS RIGAL, JOSE MARIA;DESCONOCIDO;0;310;435;DESCONOCIDA;PINTURA;PAPEL;ACUARELA;RETRATO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;36061
1002601;TENTACIONES DE SAN FRANCISCO DE BORJA;DESCONOCIDO;DESCONOCIDO;0;840;1220;DESCONOCIDA;PINTURA;MADERA;OLEO;RELIGIOSA;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;45076
1002602;LA FUENSANTA;SAURA PACHECO, FULGENCIO;DESCONOCIDO;0;610;510;DESCONOCIDA;PINTURA;PAPEL;OLEO;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;30051
1002603;PROCESION;FALGAS RIGAL, JOSE MARIA;DESCONOCIDO;0;210;260;DESCONOCIDA;PINTURA;OTROS;ACUARELA;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;30051
1002604;PAISAJE DE LA LUZ;FALGAS RIGAL, JOSE MARIA;DESCONOCIDO;0;650;535;DESCONOCIDA;PINTURA;LIENZO;OLEO;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;135228
1002605;BUSCANDO LA NOCHE;FAVA;DESCONOCIDO;0;650;540;DESCONOCIDA;PINTURA;LIENZO;OLEO;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;1803
1002606;BODEGON;FITZ-JAMES STUART, CAYETANA;DESCONOCIDO;0;700;490;DESCONOCIDA;PINTURA;PAPEL;ACUARELA;SIN DEFINIR;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;45076
1002607;SAGRADA FAMILIA;FLORES, PEDRO;DESCONOCIDO;0;645;595;DESCONOCIDA;PINTURA;LIENZO;OLEO;RELIGIOSA;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;150253
1002608;PUEBLO;FLORES, PEDRO;DESCONOCIDO;0;455;375;DESCONOCIDA;PINTURA;LIENZO;OLEO;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;781316
1002609;POLLUELOS;SEIQUER, ALEJANDRO;01.01.2015;0;495;630;DESCONOCIDA;PINTURA;LIENZO;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;150253
1002610;VISTA DE PARIS;FLORES, PEDRO;DESCONOCIDO;0;600;500;DESCONOCIDA;PINTURA;LIENZO;OLEO;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;1262125
1002611;MOLINILLO;GALINDO, JOSE LUIS;DESCONOCIDO;0;540;720;DESCONOCIDA;PINTURA;LIENZO;OLEO;FIGURATIVO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;105177
1002612;BODEGON;GARCIA CARMONA, MIGUEL;DESCONOCIDO;0;900;720;DESCONOCIDA;PINTURA;LIENZO;OLEO;BODEGON;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;45076
1002613;ADORACION DE LOS PASTORES;SENEN VILA;01.01.1690;0;443;545;DESCONOCIDA;PINTURA;LIENZO;OLEO;RELIGIOSA;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;1803036
1002614;PAISAJE;GALIZA, RAMON;DESCONOCIDO;0;320;450;DESCONOCIDA;PINTURA;PAPEL;ACUARELA;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;1803
1002615;NAZARENO;GALLEGO;DESCONOCIDO;0;370;640;DESCONOCIDA;PINTURA;PAPEL;TINTA;RELIGIOSA;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;9015
1002616;REGATAS;DESCONOCIDO;DESCONOCIDO;0;380;450;DESCONOCIDA;PINTURA;TABLEX;OLEO;MARINA;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;9015
1002617;VIEJO AMIGO PINTOR ROMANO;ESCORIAL, CARMEN;01.01.1965;0;2400;985;DESCONOCIDA;PINTURA;LIENZO;OLEO;EXPRESIONISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;22538
1002618;SANTOS COSME Y DAMIAN;SENEN VILA;DESCONOCIDO;0;1015;760;DESCONOCIDA;PINTURA;LIENZO;OLEO;RELIGIOSA;Cedido patrimonial;SIN DEFINIR;COMPRAVENTA;2103542
1002619;VIEJO DEL BARRIO DE SAN JUAN;GARAY GARCIA, LUIS;01.01.1964;0;480;710;DESCONOCIDA;PINTURA;LIENZO;OLEO;RETRATO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;721215
1002620;PAISAJE RURAL;DESCONOCIDO;DESCONOCIDO;0;340;430;DESCONOCIDA;PINTURA;PAPEL;OLEO;PAISAJE;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;1803
1002621;VICENTE PEREZ CALLEJA 1896-1897;FALGAS RIGAL, JOSE MARIA;01.01.1978;0;810;1000;DESCONOCIDA;PINTURA;LIENZO;OLEO;RETRATO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;210354
1002622;LUIS CARRASCO GOMEZ 1940-1945;FALGAS RIGAL, JOSE MARIA;01.01.1975;0;810;1000;DESCONOCIDA;PINTURA;LIENZO;OLEO;RETRATO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;210354
1002623;AGUST?N VIRGILI QUINTANILLA 1949-1958;FALGAS RIGAL, JOSE MARIA;01.01.1975;0;810;1000;DESCONOCIDA;PINTURA;LIENZO;OLEO;RETRATO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;210354
1002624;VISPERAS SICILIANAS;RUIPEREZ, LUIS;DESCONOCIDO;0;950;615;DESCONOCIDA;PINTURA;LIENZO;OLEO;GENERO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;901518
1002625;CARLOS COLLADO;FALGAS RIGAL, JOSE MARIA;DESCONOCIDO;0;810;1000;DESCONOCIDA;PINTURA;LIENZO;OLEO;RETRATO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;210354
1002626;VICENTE LL?VERA CODORN?U 1914-1917;FALGAS RIGAL, JOSE MARIA;DESCONOCIDO;0;810;1000;DESCONOCIDA;PINTURA;LIENZO;OLEO;RETRATO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;210354
1002627;HOMENAJE AL SSR. LEDESMA Y SERRA;SANCHEZ PICAZO, PEDRO;01.01.2025;0;425;525;DESCONOCIDA;PINTURA;LIENZO;OLEO;GENERO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;661113
1002628;FRANCISCO MILLAN MUNUERA 1939-1940;FALGAS RIGAL, JOSE MARIA;01.01.1978;0;810;1000;DESCONOCIDA;PINTURA;LIENZO;OLEO;RETRATO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;210354
1002629;AGUST?N ESCRIBANO GUIXE 1919-1923;FALGAS RIGAL, JOSE MARIA;01.01.1976;0;810;1000;DESCONOCIDA;PINTURA;LIENZO;OLEO;RETRATO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;210354
1002630;FLORES;SANCHEZ PICAZO, PEDRO;01.01.1941;0;1095;800;DESCONOCIDA;PINTURA;LIENZO;OLEO;BODEGON;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;721215
1002631;LUIS PARDO FERNANDEZ;FALGAS RIGAL, JOSE MARIA;01.01.1977;0;810;1000;DESCONOCIDA;PINTURA;LIENZO;OLEO;RETRATO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;210354
1002632;PASTORA;SANZ FARGAS, J.;01.01.1894;0;790;1660;DESCONOCIDA;PINTURA;LIENZO;OLEO;COSTUMBRISMO;Alta patrimonial;SIN DEFINIR;COMPRAVENTA;1081822
