id_inventario,titulo,nombre_autor,fecha_creacion,fondo (cm),ancho (cm),alto (cm),tecnica,tipo,material_base,material_secundario,tematica,estado_patrimonial,usuario,alta,valor_adquisicion(euros)
1312077,SAN JOS� CON NI�O,ESCUELA DE SALZILLO,DESCONOCIDO,45.0,12.0,18.0,DESCONOCIDA,ESCULTURA,,,SIN DEFINIR,Baja,SIN DEFINIR,SIN DEFINIR,0.0
1312078,RETRATO DE LICENCIADO CASCALES,"MESEGUER ALCARAZ, ANTONIO",DESCONOCIDO,0.0,68.0,85.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR,Baja,SIN DEFINIR,SIN DEFINIR,0.0
1312079,RETRATO DE C�NOVAS COBE�O,"MESEGUER ALCARAZ, ANTONIO",DESCONOCIDO,0.0,68.0,85.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR,Baja,SIN DEFINIR,SIN DEFINIR,0.0
1312080,SAN FRANCISCO JAVIER,DESCONOCIDO,DESCONOCIDO,0.0,34.0,45.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR,Baja,SIN DEFINIR,SIN DEFINIR,0.0
1312081,RETRATO DEL CONDE DE FLORIDABLANCA,"MESEGUER ALCARAZ, ANTONIO",DESCONOCIDO,0.0,68.0,85.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR,Baja,SIN DEFINIR,SIN DEFINIR,0.0
1312082,RETRATO DE GARC�A ALIX,"MESEGUER ALCARAZ, ANTONIO",DESCONOCIDO,0.0,68.0,85.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR,Baja,SIN DEFINIR,SIN DEFINIR,0.0
1312083,RETRATO DE ALFONSO XIII,DESCONOCIDO,DESCONOCIDO,0.0,151.0,223.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR,Baja,SIN DEFINIR,SIN DEFINIR,0.0
1312084,RETRATO DE SAAVEDRA FAJARDO,"MESEGUER ALCARAZ, ANTONIO",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR,Baja,SIN DEFINIR,SIN DEFINIR,0.0
1312085,RETRATO DE POLO MEDINA,"MESEGUER ALCARAZ, ANTONIO",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR,Baja,SIN DEFINIR,SIN DEFINIR,0.0
1312086,SAN JUAN NEPOMUCENO,DESCONOCIDO,DESCONOCIDO,0.0,65.0,108.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR,Baja,SIN DEFINIR,SIN DEFINIR,0.0
1312087,RETRATO DE CLEMENC�N,"MESEGUER ALCARAZ, ANTONIO",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR,Baja,SIN DEFINIR,SIN DEFINIR,0.0
1312088,RETRATO DE RODR�GUEZ ALMELA,"MESEGUER ALCARAZ, ANTONIO",DESCONOCIDO,0.0,68.0,85.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR,Baja,SIN DEFINIR,SIN DEFINIR,0.0
1312630,TITULO DESCONOCIDO,BALIBREA,DESCONOCIDO,1.0,22.0,16.0,OLEO,OTROS,,,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,240.4
1313702,TABERNACULO DE SAN JUAN DE DIOS,DESCONOCIDO,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,RETABLO,,,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,SIN DEFINIR,0.0
1313703,SAGRARIO DE SAN JUAN DE DIOS,DESCONOCIDO,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,RETABLO,,,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,SIN DEFINIR,1202.02
1332227,OROGENESIS,"FONTCUBERTA, JOAN",DESCONOCIDO,0.0,180.0,120.0,MANIPULADOS POR ORDENADOR,FOTOGRAFIA,PAPEL,,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,6275.6
1340127,MANOS EN FLOR II,OO,DESCONOCIDO,0.0,103.0,50.0,PINTADO CON LAS MANOS CON T�M,PINTURA,,TEMPERA,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,120.0
1340796,"FRA. N�M. 28, DE GALER�A LA AURORA","AVELLANEDA, MANUEL",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,2784.0
1342488,RESTO LEGADO,"FLORES, PEDRO",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LEGADO DE OBRAS Y BIENES DE U,,,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,SIN DEFINIR,61399.39
1352487,"OLEO TITULADO ""CARDO""","CERDA, L.",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,PINTURA,OLEO,LIENZO,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,580.0
1380782,LOS AZOTES,"FALGAS RIGAL, JOSE MARIA",DESCONOCIDO,0.0,41.0,32.0,DESCONOCIDA,PINTURA,,ACUARELA,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1050.0
1392328,CASTILLO TOTANA,"ARMI�ANA, VICENTE",01.01.1999,0.0,50.0,63.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,850.0
1412228,PALACIO DE CONGRESOS,"FERNANDEZ, LUIS J.",DESCONOCIDO,0.0,100.0,70.0,ACUARELA MIXTA,PINTURA,PAPEL,ACUARELA,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,2247.0
1416747,HUERTANO Y HUERTANA,"PINA NORTES, �NGEL",DESCONOCIDO,0.0,0.0,0.0,GOUACHE SOBRE PAPEL,PINTURA,PAPEL,GOUACHE,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,626.4
1420898,MI RECUERDO,"GARC�A TALAVERA, JUAN JOS�",01.01.1993,0.0,65.0,100.0,O/L. TECNICA MIXTA,PINTURA,,,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,DONACION,1600.0
1420899,SPRATIDES,"GARC�A TALAVERA, JUAN JOS�",DESCONOCIDO,0.0,60.0,80.0,O/L.,PINTURA,,,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,DONACION,1200.0
1421236,CABALLO DE TROYA,"YAG�ES, PEPE",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,GRABADO,,,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,5579.6
1421237,CARPETA LA VOZ SUMERGIDA,"HARO, ANGEL",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,GRABADO,,,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,870.0
1442975,CUADRO DE NONO GARCIA,DESCONOCIDO,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,TELA,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1392.0
1442976,BEDUINA TOMANDO AGUA,"MOLINA SANCHEZ, LUIS",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,TELA,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1899.0
1444894,SIN T�TULO,TERESA GARCIA MACABICH,DESCONOCIDO,0.0,54.0,73.0,�LEO SOBRE LIENZO,PINTURA,,,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,450.0
1444895,TITULO DESCONOCIDO,OCTAVIANO,DESCONOCIDO,0.0,45.0,36.0,HECHO CON PLUMILLA,PINTURA,,,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1000.0
1453733,ESCENA FAMILIAR. TRES SE�ORAS NI�O CON FONDO BARCA,DESCONOCIDO,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,28.75
1453734,RETRATO DE DOS SE�ORES DEL S.XIX,DESCONOCIDO,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,28.75
1454420,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,44.0,28.0,L�PIZ GRAFITO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454421,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,28.0,44.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454422,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,44.0,28.0,VARIAS,PINTURA,PAPEL,LAPIZ,FIGURATIVO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454423,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,0.0,0.0,VARIAS,PINTURA,PAPEL,LAPIZ,COMPOSICION,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454424,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,28.0,44.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454425,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,44.0,28.0,VARIAS,PINTURA,PAPEL,OTROS,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454426,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,44.0,28.0,DIBUJO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454427,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,44.0,28.0,"LAPIZ GRAFITO, TINTA Y T�MPERA",PINTURA,PAPEL,TECNICA MIXTA,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454428,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,44.0,28.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454429,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,45.0,29.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454430,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,29.0,45.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454431,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,44.0,27.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454432,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,29.0,46.0,"CARBONCILLO, TINTA",PINTURA,TINTA,CARBONCILLO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454433,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,44.0,29.0,VARIAS,PINTURA,TINTA,CARBONCILLO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454434,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,44.0,29.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454435,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,29.0,30.0,VARIAS,PINTURA,TINTA,TINTA,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454436,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,33.0,23.0,L�PIZ GRAFITO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454437,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,23.0,39.0,L�PIZ GRAFITO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454438,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,23.0,29.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454439,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,27.0,29.0,TINTA Y ACUARELA,PINTURA,PAPEL,TINTA,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454440,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,25.0,30.0,LAPIZ GRAFITO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454441,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,47.0,32.0,LAPIZ GRAFITO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454442,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,37.0,26.0,L�PIZ GRAFITO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454443,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,36.0,35.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454444,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,29.0,39.0,VARIAS,PINTURA,CARBONCILLO,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454445,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,29.0,37.0,TINTA CARBONCILLO,PINTURA,PAPEL,TINTA,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454446,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,26.0,37.0,L�PIZ GRAFITO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454447,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,37.0,26.0,"L�PIZ, GRAFITO",PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454448,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,40.0,33.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454449,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,44.0,55.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454450,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,40.0,50.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454451,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,42.0,27.0,VARIAS,PINTURA,PAPEL,ACUARELA,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454452,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,39.0,27.0,L�PIZ GRAFITO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454453,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,27.0,40.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454454,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,31.0,54.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454455,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,28.0,30.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454456,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,27.0,37.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454457,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,24.0,41.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454458,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,26.0,38.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454459,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,24.0,37.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454460,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,25.0,40.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454461,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,43.0,28.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454462,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,35.0,22.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454463,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,24.0,34.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454464,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,28.0,28.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454465,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,29.0,23.0,VARIAS,PINTURA,PAPEL,LAPIZ,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454466,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,27.0,37.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454467,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,223.0,33.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454468,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,32.0,21.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454469,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,26.0,21.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454470,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,23.0,20.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454471,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,35.0,25.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454472,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,22.0,32.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454473,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,31.0,21.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454474,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,17.0,27.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454475,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,25.0,33.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454476,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,17.0,27.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454477,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,19.0,29.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454478,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,29.0,24.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454479,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,19.0,28.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454480,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,27.0,33.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454481,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,27.0,37.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454482,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,32.0,22.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454483,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,21.0,27.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454484,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,34.0,24.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454485,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,20.0,30.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454486,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,36.0,27.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454487,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,23.0,33.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454488,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,35.0,25.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,SIN DEFINIR,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454489,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,37.0,27.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454490,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,33.0,23.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454491,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,29.0,25.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454492,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,17.0,27.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454493,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,21.0,32.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454494,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,24.0,32.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454495,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,21.0,31.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454496,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,38.0,28.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454497,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,34.0,28.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454498,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,34.0,26.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
1454499,VARIOS,"MEDINA VERA, INOCENCIO",DESCONOCIDO,0.0,40.0,28.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO,Alta patrimonial,SIN DEFINIR,COMPRAVENTA,1695.39
